FINAL_FOLDER_NAME,TESTSET_NAME,TESTSET_ID,TEST_INSTANCE_UNIQUE_ID,TEST_NAME,RESPONSIBLE_TESTER,TESTINSTANCE_STATUS,RUN_ID,EXECUTION_DATE,RUN_STATUS,DEFECT_ID,AR_NUMBER,DEFECT_BY,DEFECT_STATUS,LINKED_AR_STATUS,LINKED_AR_STATUS_DETAILS,LASTRUN_FLAG,TAGS
I53,Stage_2_Snapshots Scheduler,6306,33359,Snapshot scheduler,jguo,Passed,379536,2018/11/9 0:00,Failed,11074,MDT-49685,jguo,Open,,,0,C618
I164_I39_I167,stage_2_Volume Create_Delete Storming with dedupe_compress IO,6107,33163,Volume Create_Delete Storming with dedupe_compress IO,yanb,Passed,378988,2018/11/9 0:00,Failed,11080,MDT-49710,byan,Open,,,0,C234_C235_C900_C974_C1044
I51,Stage_1_Snapshots edit_delete_revert from vSphere,6046,33172,Snapshots edit_delete_revert from vSphere,chenn8,Passed,379598,2018/11/9 0:00,Failed,11081,MDT-49708,lwang3,Open,,,0,C266
I54,stage_1_glitch_replication_session_sync,8056,45469,glitch_replication_session_sync,liw27,Running,380498,2018/11/9 0:00,Failed,11100,MDT-49775,liw27,Open,,,0,C619_C630
I181,Stage_1_glitch_clone_IO.ini,7989,45444,Glitch_clone_IO,liw27,Running,380512,2018/11/10 0:00,Failed,11102,MDT-49779,liw27,Open,,,0,C1015_C623_C622_C628
I164_I39_I167,stage_3_Long term  trim IO with object deletion,5982,33090,Long term trim IO with volume deletion,chene10,Failed,380500,2018/11/10 0:00,Failed,11105,MDT-49782,chene10,Open,,,0,C234_C235_C900
I53,Stage_1_Clones from CGs and Volumes_Refresh,6204,33322,Clone from CGs and Volumes Refresh,liw27,Failed,380810,2018/11/10 0:00,Failed,11109,MDT-49788,liw27,Open,,,0,C594_C623_C628
I164_I39_I167,stage_1_trim IO on VMs with multiple type VMD,5971,33049,Trim IO on VMs with multiple type VMDK,chene10,Failed,380813,2018/11/10 0:00,Failed,11111,MDT-49792,chene10,Open,,,0,C234_C1330
I54,Stage_1_Reprotection after Planed Failover,6206,33324,Reprotection after Planed Failover,liw27,Running,380814,2018/11/10 0:00,Failed,11112,MDT-49793,liw27,Open,,,0,C1072
I164_I39_I167,stage_3_Modification and trim on large volume with dedupe_compress IO,5998,33133,Modification and trim on large volume with dedupe_compress IO,yanb,Failed,380499,2018/11/10 0:00,Failed,11113,MDT-49795,yanh3,Open,,,0,C234_C974_C1044
I164_I39_I167,stage_1_Dedupe_Compress IO VMs in different stroage containers  when pull_insert drive,5988,33104,Dedupe_Compress IO VMs in different stroage containers  when pull_insert drive,chene10,Failed,380815,2018/11/10 0:00,Failed,11114,MDT-49794,chene10,Open,,,0,C235_C234
I54,Stage_1_Async_replication_session_with_clones,6208,34530,Async replication session with clons,liw27,Running,380820,2018/11/10 0:00,Failed,11115,MDT-49796,liw27,Open,,,0,C1146_C629_C619
I51,Stage_2_Create snapshots (can up to 10) per VM from vSphere,6044,33170,Create snapshots (can up to 10) per VM from vSphere,chenn8,Failed,380821,2018/11/10 0:00,Failed,11116,MDT-49797,lwang3,Open,,,0,C243
I51,Stage_2_Snapshots edit_delete_revert from vSphere,6047,33173,Snapshots edit_delete_revert from vSphere,chenn8,Failed,380843,2018/11/10 0:00,Failed,11117,MDT-49799,lwang3,Open,,,0,C266
I164_I39_I167,stage_2_Volume Create_Delete Storming with dedupe_compress IO,6107,33163,Volume Create_Delete Storming with dedupe_compress IO,yanb,Passed,380844,2018/11/10 0:00,Failed,11118,MDT-49800,byan,Open,,,0,C234_C235_C900_C974_C1044
I181,Stage_2_Clones from CGs and Volumes_Refresh_Restore,6201,33321,Clones from CGs and Volumes Refresh and Restore,liw27,Failed,372692,2018/11/5 0:00,Failed,10860,MDT-49090,liw27,Open,,,0,C1015_C623_C622_C628
I164_I39_I167,stage_1_VM Deploy_Delete With Dedupe_compress IO,5999,33137,VM Deploy_Delete With Dedupe_Compress IO,chene10,Failed,372696,2018/11/5 0:00,Failed,10863,MDT-49098,chene10,Open,,,0,C234_C235_C900
I180,Stage_2_VMware VM clone management from vSphere or ESXCLI (limit to 10 Clones in parallel),5972,33063,VMware VM clone management from vSphere or ESXCLI (limit to 10 Clones in parallel),lwang3,Passed,372690,2018/11/5 0:00,Failed,10865,MDT-49092,chenn8,Open,,,0,C313
I181,Stage_1_Clones from CGs and Volumes_Refresh_Restore,5758,33320,Clones from CGs and Volumes Refresh and Restore,liw27,Passed,372713,2018/11/5 0:00,Failed,10867,MDT-49105,liw27,Open,,,0,C1015_C623_C622_C628
I181,Stage_2_Clones from CGs and Volumes_Refresh_Restore,6201,33321,Clones from CGs and Volumes Refresh and Restore,liw27,Failed,372705,2018/11/5 0:00,Failed,10870,MDT-49106,liw27,Open,,,0,C1015_C623_C622_C628
I164_I39_I167,stage_1_trim IO on VMs with multiple type VMD,5971,33049,Trim IO on VMs with multiple type VMDK,chene10,Failed,372737,2018/11/5 0:00,Failed,10880,MDT-49125,chene10,Open,,,0,C234_C1330
I54,Stage_2_Async_replication_session_with_clones,6209,34534,Async replication session with clons,liw27,Running,372376,2018/11/5 0:00,Failed,10888,MDT-49076,liw27,Open,,,0,C1146_C629_C619
I54,Stage_1_Block Asynchronous Replication,5765,31385,Block Asynchronous Replication,tiand3,Failed,372033,2018/11/5 0:00,Failed,10905,MDT-49053,tiand3,Open,,,0,C619
I181,Stage_1_basic_local_protection_with_disk_remove.ini,7988,45437,Basic_local_protection_with_disk_remove,liw27,Passed,373347,2018/11/5 0:00,Failed,10918,MDT-49219,liw27,Open,,,0,C1015_C623_C622_C628
I41,Stage_2_Deploy Vmware VMs on HCI based Cluster,6023,33064,Deploy Vmware VMs on HCI based Cluster,chenn8,Passed,373437,2018/11/5 0:00,Failed,10920,MDT-49220,longp3,Open,,,0,C129_C133_C265_C841
I164_I39_I167,stage_2_Massive object modifications expand_shrink_during IO running,5995,33125,Massive object modifications expand_shrink_during IO running,yanb,Failed,373567,2018/11/6 0:00,Failed,10923,MDT-49224,yanh3,Open,,,0,C234_C235_C900
I53,Stage_2_Clones from CGs and Volumes_Refresh,6205,33323,Clone from CGs and Volumes Refresh,liw27,Passed,373575,2018/11/6 0:00,Failed,10924,MDT-49227,liw27,Open,,,0,C594_C623_C628
I181,Stage_2_Clones from CGs and Volumes_Refresh_Restore,6201,33321,Clones from CGs and Volumes Refresh and Restore,liw27,Failed,373569,2018/11/6 0:00,Failed,10926,MDT-49232,liw27,Open,,,0,C1015_C623_C622_C628
I181,Stage_1_glitch_clone_IO.ini,7989,45444,Glitch_clone_IO,liw27,Running,373570,2018/11/6 0:00,Failed,10929,MDT-49233,liw27,Open,,,0,C1015_C623_C622_C628
I164_I39_I167,stage_3_Massive object modifications expand_shrink_during IO running,5996,33129,Massive object modifications expand_shrink_during IO running,yanb,Failed,373332,2018/11/6 0:00,Failed,10930,MDT-49211,yanh3,Open,,,0,C234_C235_C900
I53,Stage_1_DM lifecycle,6602,35398,DM lifecycle,jguo,Passed,373715,2018/11/6 0:00,Failed,10934,MDT-49241,jguo,Open,,,0,C538_C623
I54,Stage_1_Block Asynchronous Replication,5765,31385,Block Asynchronous Replication,tiand3,Failed,373893,2018/11/6 0:00,Failed,10936,MDT-49245,tiand3,Open,,,0,C619
I53,Stage_1_Clones from CGs and Volumes_Refresh,6204,33322,Clone from CGs and Volumes Refresh,liw27,Failed,373954,2018/11/6 0:00,Failed,10937,MDT-49246,liw27,Open,,,0,C594_C623_C628
I51,Stage_1_Auto VM Snapshots management through storage policy,6049,33175,Auto VM Snapshots management through storage policy,chenn8,Failed,373951,2018/11/6 0:00,Failed,10938,MDT-49248,lwang3,Open,,,0,C544
I181,Stage_2_Clones from CGs and Volumes_Refresh_Restore,6201,33321,Clones from CGs and Volumes Refresh and Restore,liw27,Failed,373888,2018/11/6 0:00,Failed,10939,MDT-49249,liw27,Open,,,0,C1015_C623_C622_C628
I41,Stage_2_Establish iSCSI connection to VMs running on external ESXi hosts and run IO,6027,33076,Establish iSCSI connection to VMs running on external ESXi hosts and run IO,chenn8,Failed,376981,2018/11/7 0:00,Failed,11007,MDT-49477,longp3,Open,,,0,C158
I53,Stage_1_App_Group_Volume_Snapset_lifecycle,8079,45499,App_Group_Volume_Snapset_lifecycle,jguo,Passed,377071,2018/11/8 0:00,Failed,11013,MDT-49491,jguo,Open,,,0,C579
I194,Stage_1_App_Group_Volumes_lifecycle,8077,45497,App_Group_Volumes_lifecycle,jguo,Passed,377430,2018/11/8 0:00,Failed,11023,MDT-49509,jguo,Open,,,0,C594
I58,Stage_1_Variable Operations of Block Volumes_Basic_IO,5768,31388,Variable Operations of Block Volumes_Basic_IO,tiand3,Passed,377428,2018/11/8 0:00,Failed,11024,MDT-49514,tiand3,Open,,,0,C160_C166_C857
I164_I39_I167,stage_1_massive_operataions_with_dedupe_comression_IO,5968,33019,massive_operataions_with_dedupe_comression_IO,chene10,Failed,377400,2018/11/8 0:00,Failed,11027,MDT-49534,byan,Open,,,0,C234_C974_C1044
I53,Stage_2_Snapshots LifeCycle,6305,33357,Snapshots LifeCycle,jguo,Failed,377464,2018/11/8 0:00,Failed,11028,MDT-49537,jguo,Open,,,0,C538
I41,Stage_2_Massive VM operations with heavy IO,6103,33157,Massive VM operations with heavy IO,lwang3,Passed,377427,2018/11/8 0:00,Failed,11029,MDT-49533,longp3,Open,,,0,C129_C158_C265_C485
I181,Stage_1_Clones from CGs and Volumes_Refresh_Restore,5758,33320,Clones from CGs and Volumes Refresh and Restore,liw27,Passed,377478,2018/11/8 0:00,Failed,11032,MDT-49569,liw27,Open,,,0,C1015_C623_C622_C628
I53,Stage_1_Clones from CGs and Volumes_Refresh,6204,33322,Clone from CGs and Volumes Refresh,liw27,Failed,378373,2018/11/8 0:00,Failed,11037,MDT-49590,liw27,Open,,,0,C594_C623_C628
I180,Stage_1_Storage vMotion between Virtual Datastores (same Appliance),5989,33113,Storage vMotion between Virtual Datastores (same Appliance),lwang3,Failed,378358,2018/11/8 0:00,Failed,11039,MDT-49588,chenn8,Open,,,0,C313
I53,Stage_1_DM lifecycle,6602,35398,DM lifecycle,jguo,Passed,378415,2018/11/8 0:00,Failed,11042,MDT-49604,jguo,Open,,,0,C538_C623
I164_I39_I167,stage_1_Volume Create_Delete Storming with dedupe_compress IO,6102,33152,Volume Create_Delete Storming with dedupe_compress IO,yanb,Passed,378370,2018/11/8 0:00,Failed,11043,MDT-49593,byan,Open,,,0,C234_C235_C900_C974_C1044
I164_I39_I167,stage_2_Glitch create object_delete object_issue IO in parallel,5974,33060,Glitch create object_issue IO_delete object in parallel,yanb,Passed,379039,2018/11/8 0:00,Failed,11056,MDT-49643,yanh3,Open,,,0,C235_C858
I164_I39_I167,stage_2_Massive object modifications expand_shrink_during IO running,5995,33125,Massive object modifications expand_shrink_during IO running,yanb,Failed,379126,2018/11/8 0:00,Failed,11058,MDT-49658,yanh3,Open,,,0,C234_C235_C900
I58,Stage_2_Variable Operations of Block Volumes_Expand,6017,33039,Variable Operations of Block Volumes_Expand,tiand3,Passed,378507,2018/11/8 0:00,Failed,11060,MDT-49669,tiand3,Open,,,0,C601
I181,Stage_2_Clones from CGs and Volumes_Refresh_Restore,6201,33321,Clones from CGs and Volumes Refresh and Restore,liw27,Failed,379146,2018/11/8 0:00,Failed,11063,MDT-49667,liw27,Open,,,0,C1015_C623_C622_C628
I164_I39_I167,stage_2_Massive object modifications expand_shrink_during IO running,5995,33125,Massive object modifications expand_shrink_during IO running,yanb,Failed,369462,2018/11/1 0:00,Failed,10724,MDT-48771,yanh3,Open,,,0,C234_C235_C900
I164_I39_I167,stage_1_Dedupe_Compress IO VMs in different stroage containers  when pull_insert drive,5988,33104,Dedupe_Compress IO VMs in different stroage containers  when pull_insert drive,chene10,Failed,369448,2018/11/1 0:00,Failed,10725,MDT-48772,chene10,Open,,,0,C235_C234
I164_I39_I167,stage_3_Massive object modifications expand_shrink_during IO running,5996,33129,Massive object modifications expand_shrink_during IO running,yanb,Failed,366762,2018/10/30 0:00,Failed,10607,MDT-48518,yanh3,Open,,,0,C234_C235_C900
I164_I39_I167,stage_3_Glitch create object_delete object_issue IO in parallel,5975,33069,Glitch create object_issue IO_delete object in parallel,yanb,Failed,366856,2018/10/30 0:00,Failed,10608,MDT-48521,yanh3,Open,,,0,C235_C858
I54,Stage_2_Async_replication_session_with_clones,6209,34534,Async replication session with clons,liw27,Running,367112,2018/10/30 0:00,Failed,10617,MDT-48532,liw27,Open,,,0,C1146_C629_C619
I54,Stage_1_glitch_replication_session_with_plan_failover,8055,45468,glitch_replication_session_plan_failover,liw27,Failed,367555,2018/10/30 0:00,Failed,10624,MDT-48554,liw27,Open,,,0,C1072
I54,stage_1_glitch_replication_session_sync,8056,45469,glitch_replication_session_sync,liw27,Running,367561,2018/10/30 0:00,Failed,10626,MDT-48558,liw27,Open,,,0,C619_C630
I164_I39_I167,stage_3_Long term  trim IO with object deletion,5982,33090,Long term trim IO with volume deletion,chene10,Failed,365910,2018/10/30 0:00,Failed,10628,MDT-48559,chene10,Open,,,0,C234_C235_C900
I164_I39_I167,stage_2_Replication with small RPO and massive IO,5979,33079,Replication with small RPO and massive workload,yanb,Failed,367567,2018/10/30 0:00,Failed,10631,MDT-48561,yanh3,Open,,,0,C234_C1125
I53,Stage_1_Clones from CGs and Volumes_Refresh,6204,33322,Clone from CGs and Volumes Refresh,liw27,Failed,382526,2018/11/13 0:00,Failed,11200,MDT-49992,liw27,Open,,,0,C594_C623_C628
I164_I39_I167,stage_1_Volume Create_Delete Storming with dedupe_compress IO,6102,33152,Volume Create_Delete Storming with dedupe_compress IO,yanb,Passed,382524,2018/11/13 0:00,Failed,11204,MDT-49998,byan,Open,,,0,C234_C235_C900_C974_C1044
I164_I39_I167,stage_1_Replication with small RPO and massive IO,5977,33072,Replication with small RPO and massive workload,yanb,Running,382559,2018/11/13 0:00,Failed,11206,MDT-50001,yanh3,Open,,,0,C234_C1125
I164_I39_I167,stage_1_massive_operataions_with_dedupe_comression_IO,5968,33019,massive_operataions_with_dedupe_comression_IO,chene10,Failed,382551,2018/11/13 0:00,Failed,11207,MDT-50015,byan,Open,,,0,C234_C974_C1044
I164_I39_I167,stage_2_Multiple IO patterns different dedupe ratios and compression ratios  flush in parallel,5984,33092,Multiple IO patterns different dedupe ratios and compression ratios  flush in parallel,yanb,Failed,382574,2018/11/13 0:00,Failed,11209,MDT-50020,byan,Open,,,0,C234_C235_C858
I181,Stage_2_Clones from CGs and Volumes_Refresh_Restore,6201,33321,Clones from CGs and Volumes Refresh and Restore,liw27,Failed,382581,2018/11/13 0:00,Failed,11211,MDT-50023,liw27,Open,,,0,C1015_C623_C622_C628
I164_I39_I167,stage_2_Volume Create_Delete Storming with dedupe_compress IO,6107,33163,Volume Create_Delete Storming with dedupe_compress IO,yanb,Passed,382501,2018/11/13 0:00,Failed,11213,MDT-50024,byan,Open,,,0,C234_C235_C900_C974_C1044
I164_I39_I167,stage_2_Volume Create_Delete Storming with dedupe_compress IO,6107,33163,Volume Create_Delete Storming with dedupe_compress IO,yanb,Passed,382576,2018/11/13 0:00,Failed,11215,MDT-50025,byan,Open,,,0,C234_C235_C900_C974_C1044
I164_I39_I167,stage_2_Massive object modifications expand_shrink_during IO running,5995,33125,Massive object modifications expand_shrink_during IO running,yanb,Failed,382698,2018/11/13 0:00,Failed,11216,MDT-50026,yanh3,Open,,,0,C234_C235_C900
I164_I39_I167,stage_3_Multiple IO patterns different dedupe ratios and compression ratios  flush in parallel,5987,33100,Multiple IO patterns different dedupe ratios and compression ratios  flush in parallel,yanb,Failed,382710,2018/11/13 0:00,Failed,11222,MDT-50058,byan,Open,,,0,C234_C235_C858
I164_I39_I167,stage_2_Glitch create object_delete object_issue IO in parallel,5974,33060,Glitch create object_issue IO_delete object in parallel,yanb,Passed,382829,2018/11/13 0:00,Failed,11225,MDT-50083,yanh3,Open,,,0,C235_C858
I164_I39_I167,stage_3_Long term  trim IO with object deletion,5982,33090,Long term trim IO with volume deletion,chene10,Failed,382770,2018/11/13 0:00,Failed,11226,MDT-50081,chene10,Open,,,0,C234_C235_C900
I164_I39_I167,stage_3_Modification and trim on large volume with dedupe_compress IO,5998,33133,Modification and trim on large volume with dedupe_compress IO,yanb,Failed,382709,2018/11/13 0:00,Failed,11227,MDT-50082,yanh3,Open,,,0,C234_C974_C1044
I164_I39_I167,stage_2_Replication with small RPO and massive IO,5979,33079,Replication with small RPO and massive workload,yanb,Failed,382919,2018/11/13 0:00,Failed,11231,MDT-50096,yanh3,Open,,,0,C234_C1125
I181,Stage_1_Clones from CGs and Volumes_Refresh_Restore,5758,33320,Clones from CGs and Volumes Refresh and Restore,liw27,Passed,383070,2018/11/13 0:00,Failed,11236,MDT-50105,liw27,Open,,,0,C1015_C623_C622_C628
I164_I39_I167,stage_3_Replication with small RPO and massive IO,5981,33087,Replication with small RPO and massive workload,yanb,Failed,383078,2018/11/13 0:00,Failed,11238,MDT-50106,yanh3,Open,,,0,C234_C1125
I53,Stage_1_Clones from CGs and Volumes_Refresh,6204,33322,Clone from CGs and Volumes Refresh,liw27,Failed,383102,2018/11/13 0:00,Failed,11239,MDT-50110,liw27,Open,,,0,C594_C623_C628
I53,Stage_1_App_Group_Volume_Snapset_lifecycle,8079,45499,App_Group_Volume_Snapset_lifecycle,jguo,Passed,383115,2018/11/13 0:00,Failed,11245,MDT-50120,jguo,Open,,,0,C579
I181,Stage_1_basic_local_protection_with_disk_remove.ini,7988,45437,Basic_local_protection_with_disk_remove,liw27,Passed,383106,2018/11/13 0:00,Failed,11246,MDT-50121,liw27,Open,,,0,C1015_C623_C622_C628
I181,Stage_1_basic_local_protection_with_disk_remove.ini,7988,45437,Basic_local_protection_with_disk_remove,liw27,Passed,383493,2018/11/14 0:00,Failed,11257,MDT-50157,liw27,Open,,,0,C1015_C623_C622_C628
I164_I39_I167,stage_1_Replication with small RPO and massive IO,5977,33072,Replication with small RPO and massive workload,yanb,Running,383495,2018/11/14 0:00,Failed,11260,MDT-50164,yanh3,Open,,,0,C234_C1125
I53,Stage_1_App_Group_Volume_Snapset_lifecycle,8079,45499,App_Group_Volume_Snapset_lifecycle,jguo,Passed,383505,2018/11/14 0:00,Failed,11262,MDT-50166,jguo,Open,,,0,C579
I180,Stage_1_Storage vMotion between Virtual Datastores (same Appliance),5989,33113,Storage vMotion between Virtual Datastores (same Appliance),lwang3,Failed,383491,2018/11/14 0:00,Failed,11263,MDT-50160,chenn8,Open,,,0,C313
I181,Stage_1_basic_local_protection_with_disk_remove.ini,7988,45437,Basic_local_protection_with_disk_remove,liw27,Passed,383508,2018/11/14 0:00,Failed,11265,MDT-50174,liw27,Open,,,0,C1015_C623_C622_C628
I164_I39_I167,stage_1_Dedupe_Compress IO VMs in different stroage containers  when pull_insert drive,5988,33104,Dedupe_Compress IO VMs in different stroage containers  when pull_insert drive,chene10,Failed,383501,2018/11/14 0:00,Failed,11267,MDT-50169,chene10,Open,,,0,C235_C234
I164_I39_I167,stage_3_Massive object modifications expand_shrink_during IO running,5996,33129,Massive object modifications expand_shrink_during IO running,yanb,Failed,383545,2018/11/14 0:00,Failed,11272,MDT-50185,yanh3,Open,,,0,C234_C235_C900
I164_I39_I167,stage_2_Glitch create object_delete object_issue IO in parallel,5974,33060,Glitch create object_issue IO_delete object in parallel,yanb,Passed,383556,2018/11/14 0:00,Failed,11274,MDT-50192,yanh3,Open,,,0,C235_C858
I181,Stage_1_glitch_clone_IO.ini,7989,45444,Glitch_clone_IO,liw27,Running,383578,2018/11/14 0:00,Failed,11276,MDT-50195,liw27,Open,,,0,C1015_C623_C622_C628
I53,Stage_2_Snapshots LifeCycle,6305,33357,Snapshots LifeCycle,jguo,Failed,383624,2018/11/14 0:00,Failed,11283,MDT-50243,jguo,Open,,,0,C538
I58,Stage_1_Variable Operations of Block Volumes_Basic_IO,5768,31388,Variable Operations of Block Volumes_Basic_IO,tiand3,Passed,383589,2018/11/14 0:00,Failed,11284,MDT-50216,tiand3,Open,,,0,C160_C166_C857
I181,Stage_1_Clones from CGs and Volumes_Refresh_Restore,5758,33320,Clones from CGs and Volumes Refresh and Restore,liw27,Passed,383883,2018/11/14 0:00,Failed,11285,MDT-50255,liw27,Open,,,0,C1015_C623_C622_C628
I164_I39_I167,stage_2_Multiple IO patterns different dedupe ratios and compression ratios  flush in parallel,5984,33092,Multiple IO patterns different dedupe ratios and compression ratios  flush in parallel,yanb,Failed,380834,2018/11/11 0:00,Failed,11120,MDT-49802,byan,Open,,,0,C234_C235_C858
I164_I39_I167,stage_2_Massive object modifications expand_shrink_during IO running,5995,33125,Massive object modifications expand_shrink_during IO running,yanb,Failed,380855,2018/11/11 0:00,Failed,11122,MDT-49808,yanh3,Open,,,0,C234_C235_C900
I181,Stage_2_Clones from CGs and Volumes_Refresh_Restore,6201,33321,Clones from CGs and Volumes Refresh and Restore,liw27,Failed,380856,2018/11/11 0:00,Failed,11123,MDT-49811,liw27,Open,,,0,C1015_C623_C622_C628
I53,Stage_2_Clones from CGs and Volumes_Refresh,6205,33323,Clone from CGs and Volumes Refresh,liw27,Passed,380857,2018/11/11 0:00,Failed,11124,MDT-49812,liw27,Open,,,0,C594_C623_C628
I53,Stage_2_Snapshots LifeCycle,6305,33357,Snapshots LifeCycle,jguo,Failed,380859,2018/11/11 0:00,Failed,11125,MDT-49814,jguo,Open,,,0,C538
I164_I39_I167,stage_3_Multiple IO patterns different dedupe ratios and compression ratios  flush in parallel,5987,33100,Multiple IO patterns different dedupe ratios and compression ratios  flush in parallel,yanb,Failed,380860,2018/11/12 0:00,Failed,11129,MDT-49820,byan,Open,,,0,C234_C235_C858
I53,Stage_1_App_Group_Volume_Snapset_lifecycle,8079,45499,App_Group_Volume_Snapset_lifecycle,jguo,Passed,381201,2018/11/12 0:00,Failed,11133,MDT-49842,jguo,Open,,,0,C579
I164_I39_I167,stage_1_trim IO on VMs with multiple type VMD,5971,33049,Trim IO on VMs with multiple type VMDK,chene10,Failed,381211,2018/11/12 0:00,Failed,11137,MDT-49843,chene10,Open,,,0,C234_C1330
I177,Stage_1_Clones from CGs and Volumes_Basic_IO,6202,33318,Clones from CGs and Volumes Basic IO,liw27,Failed,381372,2018/11/12 0:00,Failed,11144,MDT-49860,liw27,Open,,,0,C1020
I53,Stage_1_Clones from CGs and Volumes_Refresh,6204,33322,Clone from CGs and Volumes Refresh,liw27,Failed,381762,2018/11/12 0:00,Failed,11155,MDT-49901,liw27,Open,,,0,C594_C623_C628
I53,Stage_1_DM lifecycle,6602,35398,DM lifecycle,jguo,Passed,381823,2018/11/12 0:00,Failed,11171,MDT-49933,jguo,Open,,,0,C538_C623
I53,Stage_1_App_Group_Volume_Snapset_lifecycle,8079,45499,App_Group_Volume_Snapset_lifecycle,jguo,Passed,382408,2018/11/12 0:00,Failed,11184,MDT-49961,jguo,Open,,,0,C579
I54,Stage_1_Async_replication_session_with_clones,6208,34530,Async replication session with clons,liw27,Running,382419,2018/11/12 0:00,Failed,11186,MDT-49963,liw27,Open,,,0,C1146_C629_C619
I53,Stage_1_Clones from CGs and Volumes_Refresh,6204,33322,Clone from CGs and Volumes Refresh,liw27,Failed,382451,2018/11/13 0:00,Failed,11188,MDT-49968,liw27,Open,,,0,C594_C623_C628
I53,Stage_1_App_Group_Volume_Snapset_lifecycle,8079,45499,App_Group_Volume_Snapset_lifecycle,jguo,Passed,382491,2018/11/13 0:00,Failed,11194,MDT-49977,jguo,Open,,,0,C579
I164_I39_I167,stage_2_Glitch create object_delete object_issue IO in parallel,5974,33060,Glitch create object_issue IO_delete object in parallel,yanb,Passed,386207,2018/11/19 0:00,Failed,11351,MDT-50565,yanh3,Open,,,0,C235_C858
I164_I39_I167,stage_1_massive_operataions_with_dedupe_comression_IO,5968,33019,massive_operataions_with_dedupe_comression_IO,chene10,Failed,386536,2018/11/19 0:00,Failed,11358,MDT-50600,byan,Open,,,0,C234_C974_C1044
I181,Stage_1_Clones from CGs and Volumes_Refresh_Restore,5758,33320,Clones from CGs and Volumes Refresh and Restore,liw27,Passed,386647,2018/11/19 0:00,Failed,11360,MDT-50594,liw27,Open,,,0,C1015_C623_C622_C628
I54,Stage_1_Replication and Policy Support for CG Membership Changes,5766,33360,Replication and Policy Support for CG Membership Changes,jguo,Failed,387384,2018/11/19 0:00,Failed,11361,MDT-50657,jguo,Open,,,0,C885_C1064_C1063
